iter	Logloss
781	0.01231753588
782	0.01230768323
783	0.01230729818
784	0.01228389263
785	0.01226116896
786	0.01221639037
787	0.01218914151
788	0.01214314461
789	0.0121085906
790	0.01208567142
791	0.01206180573
792	0.01202874184
793	0.0119816649
794	0.01196702957
795	0.01192161083
796	0.01192158461
797	0.01187377453
798	0.01184706807
799	0.01184574008
800	0.0118362999
801	0.01181780577
802	0.01177319288
803	0.01175242305
804	0.0117352283
805	0.01173517942
806	0.01171645522
807	0.01169083238
808	0.01167356968
809	0.0116600275
810	0.01165279031
811	0.01162781239
812	0.01161227703
813	0.01160703421
814	0.01156756878
815	0.0115383029
816	0.01153829098
817	0.01153143048
818	0.01153139591
819	0.01150750875
820	0.01150749683
821	0.01147233129
822	0.01147233963
823	0.01147215724
824	0.01143573642
825	0.01143572688
826	0.01142274141
827	0.01141135573
828	0.01139611244
829	0.01137934923
830	0.01134095192
831	0.01131530881
832	0.01129265904
833	0.01127425432
834	0.01127426386
835	0.01127065182
836	0.01125113964
837	0.01124233007
838	0.01122523069
839	0.01118970633
840	0.01118974686
841	0.0111727798
842	0.01113240957
843	0.01111862183
844	0.01108977199
845	0.01108396173
846	0.01106473327
847	0.01104366064
848	0.01103358269
849	0.01099685192
850	0.01097387195
851	0.01094437361
852	0.0109161377
853	0.01088231802
854	0.01088230848
855	0.01086115956
856	0.01084950447
857	0.01084949255
858	0.01082306862
859	0.01079875708
860	0.01076314569
861	0.01072255015
862	0.01068913102
863	0.01068235278
864	0.01067375183
865	0.01067376137
866	0.01066302299
867	0.01066301823
868	0.01064584255
869	0.01064582586
870	0.01063588381
871	0.0106016922
872	0.01058519483
873	0.01056894064
874	0.01056148648
875	0.0105391705
876	0.01051260233
877	0.01050101995
878	0.01047735333
879	0.01046167374
880	0.01043856859
881	0.01043857574
882	0.01040729403
883	0.01039377093
884	0.01039377451
885	0.01035230637
886	0.01035220623
887	0.01035224199
888	0.01033886909
889	0.01031792879
890	0.01030917525
891	0.01029119015
892	0.01027092576
893	0.01027091265
894	0.01025161624
895	0.01024308205
896	0.01024305701
897	0.01023007751
898	0.01020977616
899	0.0102097857
900	0.01020970345
901	0.01018222094
902	0.01015954494
903	0.01013979673
904	0.01011363506
905	0.01010598421
906	0.01009089708
907	0.01007451057
908	0.01006169796
909	0.0100326705
910	0.01001092672
911	0.009974607229
912	0.009947590232
913	0.009909875393
914	0.009909857512
915	0.00989454627
916	0.009882819057
917	0.00988280952
918	0.009882816076
919	0.009849917889
920	0.009828874469
921	0.009828882813
922	0.009815683365
923	0.009802149534
924	0.00977846086
925	0.009734480977
926	0.009714097977
927	0.009696290493
928	0.009672515392
929	0.009657855034
930	0.009624732733
931	0.009624703526
932	0.009618395567
933	0.009618396163
934	0.009618424177
935	0.009609774351
936	0.009581207633
937	0.009581203461
938	0.009554166794
939	0.009554138184
940	0.009553900957
941	0.009553825855
942	0.009546317458
943	0.009546387196
944	0.009524704218
945	0.009505752325
946	0.009495176077
947	0.00948654294
948	0.009480623007
949	0.009472491145
950	0.009457425475
951	0.009457016587
952	0.009428352118
953	0.009412658215
954	0.009389966726
955	0.009382513762
956	0.009364409447
957	0.00932754755
958	0.009301003218
959	0.009300808907
960	0.009300799966
961	0.009289507866
962	0.009268567562
963	0.00923966527
964	0.009198899865
965	0.009185467958
966	0.009174095988
967	0.009157804251
968	0.009157751203
969	0.009157797098
970	0.009143027067
971	0.009126054645
972	0.00910800457
973	0.009107913971
974	0.009099254608
975	0.009078271985
976	0.009072565436
977	0.009049329758
978	0.009044161439
979	0.009040086269
980	0.009034355879
981	0.009025599957
982	0.009006637335
983	0.00898588419
984	0.008973464966
985	0.008960873485
986	0.008960911036
987	0.008948388696
988	0.008931368589
989	0.008901813626
990	0.00887930274
991	0.00887896955
992	0.008879009485
993	0.008878991604
994	0.00884796083
995	0.008832632303
996	0.008806341887
997	0.00880621314
998	0.008806132078
999	0.008806051016
1000	0.008800052404
1001	0.008775984049
1002	0.008752290606
1003	0.008739309311
1004	0.008718845844
1005	0.008718841672
1006	0.008718841672
1007	0.008706958294
1008	0.008706935644
1009	0.008693335056
1010	0.008693304062
1011	0.008693060279
1012	0.008680953979
1013	0.008661181927
1014	0.008632180095
1015	0.008617743254
1016	0.008608723879
1017	0.008581374288
1018	0.008561112881
1019	0.008538249135
1020	0.008522443771
1021	0.008507168889
1022	0.008507183194
1023	0.008496578336
1024	0.008461362123
1025	0.008447600007
1026	0.008447582722
1027	0.008430488706
1028	0.008430481553
1029	0.008410595655
1030	0.008397123814
1031	0.008397114277
1032	0.008397108316
1033	0.008396863937
1034	0.008396838903
1035	0.008384921551
1036	0.008384917974
1037	0.008373420238
1038	0.008373323679
1039	0.008373311758
1040	0.008373150229
1041	0.008362187743
1042	0.008362179995
1043	0.008347107768
1044	0.008328460455
1045	0.00832734704
1046	0.008307007551
1047	0.008289086819
1048	0.008289092779
1049	0.008279729486
1050	0.00827947855
1051	0.008264473677
1052	0.008264513612
1053	0.008255773783
1054	0.008239440918
1055	0.008227595687
1056	0.008206128478
1057	0.008201758862
1058	0.008172568083
1059	0.008172534704
1060	0.008172571659
1061	0.008168540001
1062	0.008168560266
1063	0.008168500066
1064	0.008163379431
1065	0.008149155378
1066	0.008149148822
1067	0.008127405643
1068	0.008108098507
1069	0.008094727397
1070	0.008084644079
1071	0.008084619045
1072	0.008084589243
1073	0.008060439229
1074	0.008036686182
1075	0.008035411835
1076	0.008033240438
1077	0.008033187389
1078	0.008024229407
1079	0.008024026752
1080	0.008010985851
1081	0.008010973334
1082	0.008010944128
1083	0.00801093936
1084	0.008010812402
1085	0.007982773781
1086	0.007982718945
1087	0.007969451547
1088	0.007969434261
1089	0.007944027185
1090	0.007943947315
1091	0.007943930626
1092	0.007943956256
1093	0.007928310633
1094	0.007907810211
1095	0.00789701879
1096	0.007897039056
1097	0.007897002697
1098	0.007893137932
1099	0.007893083096
1100	0.007893107533
1101	0.007880978584
1102	0.007871086001
1103	0.007871035337
1104	0.00787101984
1105	0.007863231301
1106	0.007855812311
1107	0.00785579145
1108	0.007850126028
1109	0.007831289172
1110	0.007831275463
1111	0.007831258178
1112	0.007831264734
1113	0.007823565006
1114	0.007823498249
1115	0.007823529243
1116	0.007823514938
1117	0.007823392749
1118	0.00781894803
1119	0.00781894803
1120	0.00781894803
1121	0.007808192968
1122	0.007802881598
1123	0.007802826166
1124	0.007800847292
1125	0.007800805569
1126	0.007780256271
1127	0.007746640444
1128	0.007739617825
1129	0.007728418708
1130	0.007720250487
1131	0.007719891071
1132	0.007719889879
1133	0.00771989584
1134	0.007719864845
1135	0.007700419426
1136	0.007693673968
1137	0.007681182623
1138	0.007667149901
1139	0.007656676769
1140	0.007638056874
1141	0.007624778152
1142	0.007611954212
1143	0.00759308815
1144	0.0075931108
1145	0.0075931108
1146	0.007593083382
1147	0.007593070269
1148	0.007573795319
1149	0.007573741078
1150	0.007573713064
1151	0.007557252645
1152	0.007539724708
1153	0.007527376413
1154	0.007521364093
1155	0.007521298528
1156	0.007521247268
1157	0.007513648272
1158	0.00751367569
1159	0.007494000196
1160	0.007493951917
1161	0.007493948936
1162	0.007493938208
1163	0.007482428551
1164	0.007482441664
1165	0.007466608286
1166	0.00746658504
1167	0.007466540337
1168	0.007452243567
1169	0.00745221734
1170	0.007440783978
1171	0.007440764904
1172	0.007440738082
1173	0.007440723181
1174	0.007440753579
1175	0.00743604064
1176	0.007435995936
1177	0.007424975634
1178	0.007420372963
1179	0.0074203372
1180	0.007396644354
1181	0.007374562025
1182	0.007368216515
1183	0.007368222475
1184	0.007368219495
1185	0.007358642817
1186	0.007358692884
1187	0.007345514894
1188	0.00734551549
1189	0.007345559001
1190	0.007342114449
1191	0.007333449125
1192	0.007333447933
1193	0.007325792313
1194	0.007325790524
1195	0.007325776815
1196	0.00731728673
1197	0.007300183177
1198	0.007281635404
1199	0.007273778915
1200	0.007261089087
1201	0.007258461714
1202	0.00725843966
1203	0.00724085331
1204	0.007222324014
1205	0.007211135626
1206	0.007205613256
1207	0.007198734879
1208	0.007181138396
1209	0.007181104422
1210	0.007164787054
1211	0.007150876522
1212	0.007150779963
1213	0.00713883996
1214	0.007124769688
1215	0.007124720812
1216	0.00710606277
1217	0.007095769644
1218	0.007086876631
1219	0.00708691597
1220	0.007086926699
1221	0.007086800933
1222	0.007081928253
1223	0.007081972361
1224	0.007081958055
1225	0.007081783414
1226	0.007081727982
1227	0.007081652284
1228	0.007081587315
1229	0.007081582546
1230	0.007081577778
1231	0.00708153367
1232	0.007081453204
1233	0.007081459761
1234	0.007063478231
1235	0.007063490152
1236	0.007063291073
1237	0.007063237429
1238	0.007063210011
1239	0.007063242197
1240	0.00704875946
1241	0.007048738003
1242	0.007043595314
1243	0.007038618326
1244	0.007026907206
1245	0.00702682972
1246	0.007026786208
1247	0.007019401789
1248	0.007013459802
1249	0.007002062201
1250	0.007002062201
1251	0.006999803185
1252	0.006989402771
1253	0.006980063319
1254	0.006979949474
1255	0.006979936361
1256	0.006978062391
1257	0.00696834743
1258	0.006968333125
1259	0.006968317628
1260	0.006964693069
1261	0.006963555813
1262	0.006963555217
1263	0.006963522434
1264	0.006963546276
1265	0.006963524818
1266	0.006951327324
1267	0.006951413155
1268	0.006950787306
1269	0.006950748563
1270	0.006945110559
1271	0.006945099831
1272	0.006944441199
1273	0.006944450736
1274	0.006932344437
1275	0.006917106509
1276	0.006916991472
1277	0.006916908622
1278	0.0069168818
1279	0.006912360191
1280	0.006906282902
1281	0.006906290054
1282	0.00690629065
1283	0.006894760728
1284	0.006885873079
1285	0.006885873079
1286	0.00688585043
1287	0.006885848045
1288	0.006885848045
1289	0.006885855794
1290	0.006885851622
1291	0.006884714365
1292	0.006884719133
1293	0.006870615482
1294	0.00686047554
1295	0.006860483885
1296	0.006860455275
1297	0.006860427856
1298	0.006844373941
1299	0.006844381094
1300	0.006833822131
1301	0.006833817959
1302	0.006833816171
1303	0.006833769679
1304	0.006830353737
1305	0.00683031261
1306	0.006830331087
1307	0.00681815505
1308	0.006806845069
1309	0.006790713668
1310	0.006790710092
1311	0.006790718436
1312	0.006786382198
1313	0.006778976917
1314	0.006759721041
1315	0.006754361391
1316	0.006746538281
1317	0.006746499538
1318	0.006746501923
1319	0.006746466756
1320	0.006746485233
1321	0.006746418476
1322	0.006746377945
1323	0.006746376753
1324	0.00674639225
1325	0.006746371984
1326	0.006746307611
1327	0.006745154858
1328	0.006737449169
1329	0.006731022
1330	0.006731009483
1331	0.00673099339
1332	0.006731020808
1333	0.006720133424
1334	0.006713141799
1335	0.006713185906
1336	0.006704341173
1337	0.006704341173
1338	0.006704306006
1339	0.006693223119
1340	0.006685655713
1341	0.006670094728
1342	0.006670088172
1343	0.006663553715
1344	0.006663501263
1345	0.006663520336
1346	0.006663546562
1347	0.006663537621
1348	0.006663568616
1349	0.006655499935
1350	0.006655532122
1351	0.006655534506
1352	0.006655509472
1353	0.00665546298
1354	0.006655488014
1355	0.006655417681
1356	0.006647260189
1357	0.00664722085
1358	0.006643496752
1359	0.006643389463
1360	0.006643428802
1361	0.006643439531
1362	0.006636205912
1363	0.006636167765
1364	0.006626961827
1365	0.006612685919
1366	0.006612687111
1367	0.006612673998
1368	0.006612705588
1369	0.006605205536
1370	0.006598890424
1371	0.006598877907
1372	0.006598829031
1373	0.00659879446
1374	0.006598786712
1375	0.006598777771
1376	0.006585242748
1377	0.006585237384
1378	0.006585268974
1379	0.006585211754
1380	0.006568076015
1381	0.006557062864
1382	0.006556972861
1383	0.00655700922
1384	0.006550891995
1385	0.006545677781
1386	0.0065434587
1387	0.006528390646
1388	0.006528357267
1389	0.006528371572
1390	0.006521468759
1391	0.006521484256
1392	0.006521498561
1393	0.006521347165
1394	0.006521039605
1395	0.006521066427
1396	0.006513527632
1397	0.006504840255
1398	0.006494750977
1399	0.006494566202
1400	0.006484336853
1401	0.006484377384
1402	0.00648257494
1403	0.006475874186
1404	0.006475862265
1405	0.006475934982
1406	0.00647449851
1407	0.00647448957
1408	0.006474496126
1409	0.006467734575
1410	0.006467716694
1411	0.00646769762
1412	0.006447450519
1413	0.0064474231
1414	0.006438877583
1415	0.006429700255
1416	0.006419618726
1417	0.006419578791
1418	0.006417669058
1419	0.006417649984
1420	0.006414256096
1421	0.006403423548
1422	0.006389064789
1423	0.006389037371
1424	0.006385701895
1425	0.006385699511
1426	0.006373334527
1427	0.00637334168
1428	0.006373348832
1429	0.006373335123
1430	0.006369106174
1431	0.006362478733
1432	0.006362403631
1433	0.006361485124
1434	0.006355752349
1435	0.006344232559
1436	0.006344249249
1437	0.006322199106
1438	0.006312203407
1439	0.00630620122
1440	0.00629334569
1441	0.006279302835
1442	0.006279363632
1443	0.006267818809
1444	0.006258606911
1445	0.00625131011
1446	0.006243407726
1447	0.006243422627
1448	0.006238104105
1449	0.006238063574
1450	0.006234217286
1451	0.006229777932
1452	0.006229733229
1453	0.006229658127
1454	0.00621789217
1455	0.006217859983
1456	0.006217833161
1457	0.00620759666
1458	0.00620279789
1459	0.00619828701
1460	0.006184225082
1461	0.006177551746
1462	0.006165009141
1463	0.006151489615
1464	0.006151452065
1465	0.006150132418
1466	0.006150081158
1467	0.006150094271
1468	0.006145698428
1469	0.006145707965
1470	0.006145684719
1471	0.006132813692
1472	0.006127312779
1473	0.006114534736
1474	0.006114127636
1475	0.006102509499
1476	0.006089826822
1477	0.006078249216
1478	0.006063147187
1479	0.006051778793
1480	0.006051660776
1481	0.006047680974
1482	0.006047673225
1483	0.006047703028
1484	0.006047717333
1485	0.006047679186
1486	0.006047635078
1487	0.006047635078
1488	0.006047660112
1489	0.006047526002
1490	0.006047536135
1491	0.00604516685
1492	0.00603725791
1493	0.00603725791
1494	0.00603724122
1495	0.006037226319
1496	0.006037228107
1497	0.006029567719
1498	0.006029496789
1499	0.006029396057
